origen,nombre,tipo,bytes,fecha,destino,nota
~/Downloads,PdfComprobante (48).pdf,pdf,41276,2026-06-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (49).pdf,pdf,41137,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (5).pdf,pdf,41484,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (50).pdf,pdf,41560,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (51).pdf,pdf,41355,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (52).pdf,pdf,41197,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (53).pdf,pdf,41387,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (54).pdf,pdf,41303,2026-07-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (55).pdf,pdf,41612,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (56).pdf,pdf,41210,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (57).pdf,pdf,41364,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (58).pdf,pdf,41655,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (59).pdf,pdf,41778,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (6).pdf,pdf,41329,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (60).pdf,pdf,41625,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (61).pdf,pdf,41326,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (62).pdf,pdf,41232,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (63).pdf,pdf,41315,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (64).pdf,pdf,41259,2026-07-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (65).pdf,pdf,41135,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (66).pdf,pdf,41118,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (67).pdf,pdf,41271,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (68).pdf,pdf,41016,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (69).pdf,pdf,41251,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (7).pdf,pdf,41361,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (70).pdf,pdf,41522,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (71).pdf,pdf,41352,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (72).pdf,pdf,41113,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (73).pdf,pdf,41700,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (74).pdf,pdf,41203,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (75).pdf,pdf,41820,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (76).pdf,pdf,41684,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (77).pdf,pdf,41851,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (78).pdf,pdf,41409,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (79).pdf,pdf,41097,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (8).pdf,pdf,41246,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (80).pdf,pdf,41641,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (81).pdf,pdf,41123,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (82).pdf,pdf,41326,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (83).pdf,pdf,41176,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (84).pdf,pdf,41301,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (85).pdf,pdf,41060,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (86).pdf,pdf,41081,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (87).pdf,pdf,41196,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (88).pdf,pdf,41129,2026-07-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (89).pdf,pdf,41564,2026-07-21,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (9).pdf,pdf,41356,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (90).pdf,pdf,41137,2026-07-22,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (91).pdf,pdf,41235,2026-07-23,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (92).pdf,pdf,41377,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (93).pdf,pdf,41252,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (94).pdf,pdf,41360,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (95).pdf,pdf,41131,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (96).pdf,pdf,41241,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (97).pdf,pdf,41163,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (98).pdf,pdf,35608,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante (99).pdf,pdf,35595,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T185025.235.pdf,pdf,35533,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T185038.759.pdf,pdf,35537,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T185912.394.pdf,pdf,41693,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T185937.718.pdf,pdf,41829,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T190050.495.pdf,pdf,41415,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T190152.560.pdf,pdf,41217,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-27T190257.221.pdf,pdf,41301,2026-07-27,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T120311.748.pdf,pdf,41151,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T120547.016.pdf,pdf,41255,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T120745.893.pdf,pdf,41269,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T120858.752.pdf,pdf,41351,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T121016.503.pdf,pdf,41267,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T121259.112.pdf,pdf,41383,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-07-29T124439.018.pdf,pdf,41385,2026-07-29,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-02T095119.801.pdf,pdf,41600,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-02T095212.026.pdf,pdf,41253,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-02T095313.163.pdf,pdf,41530,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-02T095400.531.pdf,pdf,41338,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T114604.007.pdf,pdf,41413,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T114736.328.pdf,pdf,41225,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T114904.560.pdf,pdf,41481,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T115004.273.pdf,pdf,41469,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T115144.142.pdf,pdf,41685,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-03T115238.918.pdf,pdf,41503,2026-08-03,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-05T162700.940.pdf,pdf,41457,2026-08-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-05T163324.216.pdf,pdf,41412,2026-08-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-05T163414.000.pdf,pdf,41609,2026-08-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-05T163654.337.pdf,pdf,41291,2026-08-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-05T163754.906.pdf,pdf,41607,2026-08-05,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T112613.162.pdf,pdf,40962,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T112741.481.pdf,pdf,41565,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T112843.780.pdf,pdf,41194,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T112952.782.pdf,pdf,41403,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T113054.116.pdf,pdf,41056,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T124846.695.pdf,pdf,41391,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T124932.075.pdf,pdf,41326,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-07T125014.838.pdf,pdf,41272,2026-08-07,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-12T144822.620.pdf,pdf,41159,2026-08-12,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-12T150024.887.pdf,pdf,41291,2026-08-12,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-14T172010.591.pdf,pdf,41473,2026-08-14,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-18T182344.380.pdf,pdf,41603,2026-08-18,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-18T182433.945.pdf,pdf,41474,2026-08-18,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-18T182521.586.pdf,pdf,41312,2026-08-18,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T093831.917.pdf,pdf,41438,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T094009.517.pdf,pdf,41267,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T094121.015.pdf,pdf,41211,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T094256.066.pdf,pdf,41540,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T094352.382.pdf,pdf,41616,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T094453.622.pdf,pdf,41581,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T095058.671.pdf,pdf,41565,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T095153.352.pdf,pdf,41842,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T095245.953.pdf,pdf,41431,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante - 2026-08-24T095400.540.pdf,pdf,41653,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,PdfComprobante.pdf,pdf,41368,2026-06-11,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/Comprobantes_2026,Comprobante de pago bancario
~/Downloads,Personal design system setup.zip,zip,676223,2026-07-20,~/Dev/Rosanta/tools,Skill / tooling
~/Downloads,Peskia-ES.ttf,ttf,15332,2026-08-13,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,Peskia_Font (Unzipped Files),carpeta,61115,2026-07-23,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,Peskia_Font.zip,zip,11680,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,Planificador_de_30_Dias_-_Mes_del_Guerrero.pdf,pdf,28543,2026-07-12,~/My Drive/PERSONAL/Mentoria_MOW,Mentoría personal
~/Downloads,Planilla 2026 (1).xlsx,xlsx,343032,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,Planilla 2026 (2).xlsx,xlsx,343032,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,Planilla 2026 (3).xlsx,xlsx,343055,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,Planilla 2026.xlsx,xlsx,294587,2026-07-01,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,Portada cotizacion.pdf,pdf,33113793,2026-08-06,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Portada-14.jpg,jpg,15238401,2026-07-21,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Portal SAT _ Impresión de RTU - Guatemala.pdf,pdf,257256,2026-06-22,~/Rosanta OS/00_Admin/Legal_CORSAGA,Legal CORSAGA
~/Downloads,Preguntas Frecuentes - Rosanta (1).docx,docx,12930,2026-06-17,~/Rosanta OS/01_Business_Fundamentals,Bitácora / identidad
~/Downloads,Presentación 10X Marketing - Versión Compartible.docx,docx,2968870,2026-06-03,~/Rosanta OS/05_Marketing_OS/Scorecard_Marketing,Estrategia de marketing
~/Downloads,Presupuesto 2 sep(Cotizacion ).csv,csv,1298,2026-07-20,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Propina 2026.xlsx,xlsx,13300,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Planilla_y_Propinas,Planilla / propinas
~/Downloads,Propuesta consultoria INGUAT (2).docx,docx,91616,2026-07-14,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta consultoria INGUAT.docx,docx,140142,2026-07-13,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta_Asesoria_SafeTour_INGUAT (1).docx,docx,17844,2026-07-15,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta_Asesoria_SafeTour_INGUAT.docx,docx,17816,2026-07-14,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta_Consultoria_SafeTour_INGUAT (1).docx,docx,17815,2026-07-14,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta_Consultoria_SafeTour_INGUAT (2).docx,docx,17815,2026-07-14,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,Propuesta_Consultoria_SafeTour_INGUAT.docx,docx,15072,2026-07-14,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,PÁGINA 1 Contenido LOBO ALFA Private Mentoring Mentoría 11 con Jorge Ferrer Un solo camino. Tres meses. El sistema desde el que decides todo lo demás. Documento confidencial · Uso exclusivo para p.pdf,pdf,17682806,2026-07-30,~/My Drive/PERSONAL/Mentoria_MOW,Mentoría personal
~/Downloads,Quote_Rosanta_Barrie_Apr25_2027.pdf,pdf,1404454,2026-07-20,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Receipt-2203-8139.pdf,pdf,35501,2026-07-26,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Factura/recibo de proveedor de servicio
~/Downloads,Recibo_DR-182-1-6246406 MAYO 2026.pdf,pdf,101330,2026-06-11,~/Rosanta OS/00_Admin/Servicios_del_Local,Recibo de servicio del local
~/Downloads,Recibo_DR-182-1-6344770 JUNIO 2026.pdf,pdf,101415,2026-07-20,~/Rosanta OS/00_Admin/Servicios_del_Local,Recibo de servicio del local
~/Downloads,Recibo_DR-182-1-6386083 JULIO 2026.pdf,pdf,101428,2026-08-20,~/Rosanta OS/00_Admin/Servicios_del_Local,Recibo de servicio del local
~/Downloads,ReportFEL_8_2_2026_113514.xlsx,xlsx,96511,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentasProductos_6_22_2026_153522.xlsx,xlsx,3446868,2026-06-22,~/Rosanta OS/04_Profit_OS/Ingenieria_de_Menu,Mix de productos (ingeniería de menú)
~/Downloads,ReporteVentasProductos_7_11_2026_225720.xlsx,xlsx,3583054,2026-07-11,~/Rosanta OS/04_Profit_OS/Ingenieria_de_Menu,Mix de productos (ingeniería de menú)
~/Downloads,ReporteVentasProductos_8_11_2026_204344.xlsx,xlsx,4073382,2026-08-11,~/Rosanta OS/04_Profit_OS/Ingenieria_de_Menu,Mix de productos (ingeniería de menú)
